name,specialty,city,comment,rating,Label,probability,Manual labeling
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,دکتر حسین خدمت بسیار ماهر و زبردست هستند.در تخصصشان خیلی تبحر دارن.از خداوند برای ایشان طول عمر باعزت خواستارم.,5,مثبت,95.7842,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی بود,5,مثبت,93.2885,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی بود,5,مثبت,93.2885,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی بود,5,مثبت,93.2885,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب بود,5,مثبت,76.9614,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی بود,5,مثبت,93.2885,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خوب,5,مثبت,84.1696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,بینهایت دکتر حاذق و خوش برخوردی هستند,5,مثبت,96.3159,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,باسلام دکترخدمت جزء بهترین پزشکان زبر دست ایران هستند به جرأت میگم ابن سینای زمانه هستند گرچه پزشکی آرام و کم حرف هستنداما درمانگری بی نظیرند ایران با داشتن چنین طبیبانی حاذق به خود میبالد خدا پشت وپناهشون /حسینی تکیه,5,مثبت,96.2696,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,تشخیص و درمان بیماری عالی عالی,5,مثبت,97.7725,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,دکتر با اخلاق و ماهری هستند,4,مثبت,94.5567,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,خیلی خیلی عالی در تشخیص ودرمان بیماری خدا انشاالله بهشون سلامتی بده,5,مثبت,97.8474,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,"دکتری حاذق،معلومات پزشکی ایشان دقیقا با علم روز جهان،دلسوز،و پیگیر شرایط بیمار،وبا تشخیص سریع درست بیماری",5,مثبت,97.2468,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالی,5,مثبت,96.731,مثبت
دکتر حسین خدمت,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,تهران,عالیییی,4,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,4,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,4,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,3,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب,1,مثبت,84.1696,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,4,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خیلی خوب بودن,5,مثبت,95.0252,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,عالی,5,مثبت,96.731,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب,2,مثبت,84.1696,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محسن آخوندی,فوق تخصص بیماری‌های گوارش و کبد بزرگسالان,یزد,خوب,5,مثبت,84.1696,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,من ١٣ سال پيش مريض ايشون بودم درمان كامل شدم هنوز هم براي چكاپ دوره اي ويزيت ميشم هر كسي هم با مشكل خون سرطان مي شناخنم ايشون رو معرفي كردم دكتر بي نظير و كار بلد خيلي هم دوست داشتني بعضي ها ميگن بد اخلاقن ولي من خودم هميشه تجربه خوب با ايشون داشتم و اميدوارم خدا هميشه سلامت نگه اشون داره اين دكتر يه دونه است و ماه😘,5,مثبت,96.5827,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر خیلی خوبی هستن ولی نوبت دهی خیلی سخته الان ۲هفتس روزای زوج ساعت ۱۲ شب مراجعه میکنم به سایت ک نوبت بگیرم نداره!!!,5,خنثی,58.2383,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بسیار دکتری عالی وحاذق هستن ایشاله خدا بهشون سلامتی بده,5,مثبت,98.5618,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بجزتمام امتیازاتی که کاربران گفتند من خواستم اضافه کنم که ایشون ازلحاظامیددادن و ایجادانگیزه دربیمار عالی هستند. و کاری میکنند که بیماراحساس کنه خیلی قویترازبیماریه. و این کلیداصلی درمانه.,5,مثبت,79.053,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,جناب آقای دکتر عالم بسیار عالی و فوق‌العاده هستند,5,مثبت,96.8479,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,واقعا در کارشون خبره هستند و همچنین نمونه یک انسان متواضع و کامل خداوند بهشون عزت سلامتی و طول عمر عنایت کنه!,5,مثبت,98.7324,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر بسیار عالی هستند.,5,مثبت,97.1772,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"به جرات و بی اغراق میتونم با اطمینان و اینکه خودم مبتلا به کنسر و نیز متاستاز هستم بگم بالای دست دکتر خسروی هیچ آنکولوژیستی نیست.باسواد،بااخلاق،باسواد،باشعور و خلاصه هرچی خصلت خوبه.من در حالی تحت درمان ایشون قرار گرفتم که تمام جراحان و پزشکان گفته بودن به دلیل متاستاز بالا بیش از یک ماه زنده نخواهم بود.اکنون بیش از ۴ سال گذشته و من تقریبا با سواد بالای دکتر خسروی درمان شدم.نهایت سپاس را از این انسان بزرگ و سرمایه کشورم دارم.💖💐",5,مثبت,97.0627,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دكتر ي خوش اخلاق و بي نظير,5,مثبت,97.4908,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,سلام من بیمار دکتر خسروی هستم سال ۹۳در مطب ایشان شیمی درماني شدم و نتیجه خوبی هم گرفتم توصیه من به تمام بیماران مثل خودم این هست که معاینات دوره ای خودشون رو پشت گوش نندازن,5,مثبت,96.8074,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی خوش رو خوش بر خورد به مریض کلی روحیه میده,5,مثبت,96.4811,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر خوش یرخود ی هستند,5,مثبت,93.0337,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,خیلی دکتر با اخلاق و لایقی هستند مادرم کانسر سینه و روده داشتند سه سال پیش درمان کامل شد,5,مثبت,97.1956,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,خدا چنین پزشکانی رو حفظ کنه و نسلشون رو زیاد کنه.,5,مثبت,88.7426,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"دکتر خیلی خوبی هستن، کارشون عالی هست",5,مثبت,93.0654,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,ایشون از نظر اخلاق شخصییت و دانش بی نظیر هستند .,5,مثبت,96.2521,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,پدرم مریض آقای دکتر هستن تشخیص و درمان عالی آقای دکتر عالی هست ولی مشکل در پاسخگویی تلفن هست,5,مثبت,82.6882,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,من مریض دکتر خسروی بودم با تشخیص لنفوم هاچکین استیج ۴ … الان ۲ سال میگذره که خوب خوب شدم … تشخیص درست و سرعت در شروع درمان بدون معطلی …. بعد از خدا نفسهامو مدیون دکتر خسروی هستم,5,مثبت,97.8365,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر خیلی خوبی هستن ولی وقت دهی بسیار ضعیف,4,خنثی,47.5316,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"سال ۹۶ مبتلا به سرطان سینه شدم و تحت نظر دکتر خسروی درمان شدم. پزشک کاملا حاذقی هستن و بسیار خوش برخورد. در عین حال که در مورد درمان جدیت دارند،اصلا سخت نمیگیرند و وسواس نابه جا ندارند.",5,مثبت,96.419,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی,5,مثبت,96.731,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بسیار دکتر حاذقی در حال حاضر هستن,5,مثبت,96.4814,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,نظری ندارم,5,خنثی,85.8632,خنثی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,چقدر اشتباه كردم در انتخاب دكتر ...! يكي از بدترين انتخاب هايي بود كه ميتونستم داشته باشم اصلا با بيمار و اطرافيان بيمار صادق نيست كاش زمان به عقب برميگشت و دكتر بهتري انتخاب ميكردم,1,منفی,96.4671,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"ایشون یکی از بهترین ها ،، از نظر اخلاق ، علم و دانش پزشکی و کمال معرفت هستند . تواضع و صبوری ایشان نسبت به بیماران زبانزد است .با تشکر از این پزشک با اخلاق ، حاذق و توانا .. خداوند طول عمر با عزت به ایشان عطا کند",5,مثبت,96.4874,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر خوبی هست ولی انتظار در مطب طولانی است,4,مثبت,68.0331,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"دکتربینطیرن ،بسیار تشخیص به موقع وعالی",5,مثبت,98.1538,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"دكتر ى فوق العاده، بسيار بسيار بسيار حاذق ، و خوش اخلاقى هستند",5,مثبت,96.6101,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,درمان کم خونی شدید.بسیار عالی و حاذق هستند.,5,مثبت,97.6036,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر بسیار انسان خوب وبا ملایمت با بیمار صحبت وبیماری او را بررسی میکنه,5,مثبت,98.2842,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"دکتر عدنان خسروی واقعا دکتر مجرب ، کار بلد ، بهترین تشخیص در کمترین تعداد شیمی درمانی رو تجویز میکنند. واقعا عزیز هستند و رفتارشون با بیمارها عالیه و همواره با روحیه خوب و شاد روحیه مریض رو قوی میکنند. واقعا نعمتی هستند و از صمیم قلب دوستشون دارم و براشون همیشه سلامتی و بهترین هارو میخوام.",5,مثبت,97.9749,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر حاذقی هستند در زمینه تشخیص و درمان بیماری .,5,مثبت,94.9799,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,تشخیص عالی,5,مثبت,96.827,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بسیار دکتر خوب و خوش رویی هستن ما جواب گرفتیم از عملکرد دکتر,5,مثبت,97.0593,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,تشخیص شون عالی هست.,5,مثبت,94.1342,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر عالی هستن و از لحاظ اخلاق و حرفه بی نظیر,5,مثبت,94.8287,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,من برای ویزیت مادرم هر سه ماه باید مراجعه کنیم و همیشه وقت از طریق سایت میگیریم متاسفانه بقیه بیماران بدون نوبت با توجه به شرایط کرونایی میان مطب هم مطب شلوغ میشه هم حق کسی که وقت داره ضایع میشه خوبه خودمون به حق و حقوق همدیگه احترام بزاریم,5,منفی,47.1895,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بسیار عالی و خوش اخلاق,5,مثبت,96.6851,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی .برادرم بیماری لنفوم داشتند که به لطف خداوند و تبحر استاد خسروی الحمدلله خوب شدند,5,مثبت,96.6779,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,هم آقای دکتر هم منشیشون عالی هستن فوق العاده خوش برخورد هستن دکتر خسروی نه تنها دکتر خوبی هستن واقعا یه روانشناس خیلی خوبی هم هستن,5,مثبت,97.412,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر بسیار خوب و با انرژی هستن و تشخیص خوبی دارن,5,مثبت,96.1241,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,نوبت دهی اینترنتی از سایت دکتر دکتر این روزها مشکل شده و اکثر اوقات پیام میدهد که نوبت ها پر هستند و شانسی برای نوبت گیری نمیدهد.,5,منفی,62.0956,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"پزشک حاذق، دقیق و متخصص در کار خود که با توجه مناسب به بیمار علاوه بر مشکلات جسمی بلحاظ و روحی نیز به تقویت بنیه عمومی بیمار کمک می‌نمایند.",5,مثبت,97.1366,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی,5,مثبت,96.731,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی,3,مثبت,96.731,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,بسیار پزشک باتجربه وانرژی مثبتی هستند,5,مثبت,96.6198,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"فرشته آسمانی ،مرد به معنای واقعی ،دوست داشتنی ،ابر جراح جهان",5,مثبت,92.0197,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"بی نظیر من رو که باید می مردم طبق قواعد پزشکی , زنده کردند",4.2,مثبت,98.0036,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"واقعا دکتر عدنان دکتر باتجربه و خوبیه ،خیلی مهربون و خوش قلب❤️مادر من چند ساله تحت نظر ایشونه",5,مثبت,97.7312,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,"یکی از بهترین پزشکان ایران ، اخلاق پزشکی فوق العاده و همچنین نشان دادن توجه و اهمیت خاص به بیمار از لحاظ روانی و جسمانی که نشانه شخصیت انسانی و والای جناب دکتر خسروی عزیز هست.",5,مثبت,98.6261,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دو هفته است نمیتونم نوبت بگیرم اینترنتی میبره به اولین نوبت خالی و ساعت را که انتخاب میکنی میزنه قبلا رزرو شده و تلفنی هم ساعتی که مشخص شده زنگ میزنم هیچکس پاسخگو نیست,4,منفی,86.4488,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی,5,مثبت,96.731,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,یکی از بهترین پزشکان هستن لقب پنجه طلا باید به ایشون داد,5,مثبت,95.423,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,دکتر و منشی عالی,5,مثبت,95.767,مثبت
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,ایشان در زمان شیمی درمانی اصلا به بیماران سر نمی‌زنند و در مطب هم توجه زیادی به بیمار و مشکلات او ندارند,2,منفی,88.2143,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,سیستم نوبت دهی خیلی بدشده من دوهفته هست نمیتونم نوبت بگیرم تلفن جواب نمیدن,4,منفی,69.9556,منفی
دکتر عدنان خسروی,فوق تخصص بیماری‌های خون و سرطان بزرگسالان (هماتولوژی انکولوژی بزرگسالان),تهران,عالی بود,5,مثبت,93.2885,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,واقعا دکترخوبی هست با دقت به حرفام گوش کردو داروهای خوبی بهم داد وخیلی خوب نتیجه گرفتم ولی هنوز تحت درمانم مشکل پوستی دارم ومهم ترازهمه اینکه زیاددارو تجویزنمیکنه واین خیلی خوبه درکل خیلی رازی هم باتشکر,5,مثبت,97.1032,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,4,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,1,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,5,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,3,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,4,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,4,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی بود,5,مثبت,93.2885,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,5,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,4,مثبت,84.1696,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,عالی,5,مثبت,96.731,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب بود,2,مثبت,76.9614,مثبت
دکتر محمد افخمی اردکانی,فوق تخصص بیماری‌های غدد درون‌ریز و متابولیسم (اندوکرینولوژی),یزد,خوب,5,مثبت,84.1696,مثبت
